"sample","file_name","match_val","material_class","spectrum_identity","library_id"
"S11","SFEI_01_S11_083_FRA_YLO.spa",0.521801041094956,"mineral","hornblende","e502348ab37b8d419368edfb441f7762"
"S11","SFEI_01_S11_084_FRA_YLO.spa",0.549471980947325,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S11","SFEI_01_S11_085_FRA_YLO.spa",0.427315715433677,"mineral","soil","923abe51c81966da3f7d7db71151e7e0"
"S11","SFEI_01_S11_086_FRA_YLO.spa",0.486319318313093,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S01","SFEI_01_S01_065_FRA_GOLD.spa",0.736287699877405,"poly(esters/ethers/diglycidylethers/terephthalates)s","pet","47dae5bf938961a87c32f4013d8c4872"
"S11","SFEI_01_S11_087_FRA_YLO.spa",0.439252248810469,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S11","SFEI_01_S11_088_FRA_YLO.spa",0.462580890447223,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S11","SFEI_01_S11_089_FRA_YLO.spa",0.530123635042603,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S11","SFEI_01_S11_090_FRA_YLO.spa",0.448689439804184,"mineral","cacl_solid_loudwolf","881f25d8a6613e2c962033d33da5bd05"
"S11","SFEI_01_S11_091_FRA_YLO.spa",0.509598596928578,"organic matter","soil","acd5e894bb727e14919f400baccf4daf"
"S11","SFEI_01_S11_092_FRA_YLO.spa",0.479710536910958,"mineral","kyanite","2621e7e28161cac4401db88e10e744d5"
"S11","SFEI_01_S11_093_FRA_YLO.spa",0.530717551110498,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S11","SFEI_01_S11_094_FRA_YLO.spa",0.525279949313121,"poly(ethylene)","plastic","ac43e1bc0aa01d614029f42e8a08d403"
"S11","SFEI_01_S11_095_FRA_YLO.spa",0.492665206964551,"poly(esters/ethers/diglycidylethers/terephthalates)s","polyoxymethylene","c6c65a12e830a367ca8c760bbdc8bfc6"
"S11","SFEI_01_S11_096_FRA_YLO.spa",0.454928204516464,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S01","SFEI_01_S01_066_FRA_ORA.spa",0.635901177741498,"mineral","soil","7bc077181393b4b61ca4ff81767bf20b"
"S12","SFEI_01_S12_002_EMPTY.spa",0.523335291989664,"mineral","topaz__r060026-1__infrared__infrared_data_processed__1177","8aed3a212d981e4f368661c6e8d51f10"
"S12","SFEI_01_S12_003_BlueBead.spa",0.616273693208044,"poly(ethylene)","hdpe.1","da02af864a570f66f39b5332534a3c19"
"S12","SFEI_01_S12_004_Pet1.spa",0.890033190138084,"poly(esters/ethers/diglycidylethers/terephthalates)s","pet","cceebc14cd9d3f8f07d42923d787f33e"
"S12","SFEI_01_S12_005_FRA_YLO.spa",0.625667725594763,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_006_FRA_BLK.spa",0.787717413832549,"mineral","kyanite","ae2ca55bd63565a386cb3da187238392"
"S12","SFEI_01_S12_007_FRA_WT.spa",0.652096512207624,"mineral","kyanite","0f49274f39a6dc2906171a78b1e7e3f1"
"S12","SFEI_01_S12_008_FRA_YLO.spa",0.502147200153761,"poly(esters/ethers/diglycidylethers/terephthalates)s","polybutyratadipat-terephthalat","2708f667914c18d20218d095f2595cc0"
"S12","SFEI_01_S12_009_FRA_YLO.spa",0.650857797500106,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_010_FRA_WT.spa",0.609719287706088,"mineral","chromite","a0fc6f36e03ba9fefab046f90942ab05"
"S12","SFEI_01_S12_011_FRA_YLO.spa",0.634388903337313,"mineral","alcojet_evap_solid","77908092cbf263d38e8998e6ffc7f8dc"
"REF_20241010111650_000.spa","REF_20241010111650_000.spa",0.499832129365342,"organic matter","coal-kbr","dd89f8436d3d9a7cd61d08c8223946fd"
"S01","SFEI_01_S01_067_FRA_WHT.spa",0.791819126179055,"mineral","soil","e1fc72bf63c2252834b79c1c5c2b2bc4"
"S12","SFEI_01_S12_012_FRA_YLO.spa",0.600910648768574,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_013_FRA_YLO.spa",0.484892815561759,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S12","SFEI_01_S12_014_FRA_YLO.spa",0.58987913706683,"organic matter","soil","4fd826f566d31756b2151f96cc5a77e6"
"S12","SFEI_01_S12_015_FRA_YLO.spa",0.638579941261262,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_016_FRA_YLO.spa",0.554288291224179,"mineral","amber","103bd605c773253c28b5a8eddcbbb47d"
"S12","SFEI_01_S12_017_FRA_YLO.spa",0.662805143059934,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_018_FRA_YLO.spa",0.632577133273277,"mineral","brucite","e88b7d6e3b0ac567ce6e01d14fc08c58"
"S12","SFEI_01_S12_019_FRA_YLO.spa",0.564905338408388,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_020_FRA_YLO.spa",0.583460422226927,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_021_FRA_YLO.spa",0.56818897257805,"poly(esters/ethers/diglycidylethers/terephthalates)s","phi","1446cc1842afe9f598ae2fb2ee1e7e5d"
"S01","SFEI_01_S01_068_FRA_RED.spa",0.530181634363552,"organic matter","fibre_grass","e012e7cef0b17776e7caa24d815b18c7"
"S12","SFEI_01_S12_022_FRA_YLO.spa",0.623861236221904,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_023_FRA_YLO.spa",0.55716027665255,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_024_FRA_WT.spa",0.878010182019927,"polystyrenes (polyphenylethylenes, -methylstyrene)","umwelt/polystyrol","14ce99d342a00549e7e58f4d16ddb565"
"S12","SFEI_01_S12_025_FRA_YLO.spa",0.767875517451907,"poly(esters/ethers/diglycidylethers/terephthalates)s","(06) pet","d999193725b0de97367dd1a9a12a436f"
"S12","SFEI_01_S12_026_FRA_YLO.spa",0.541796283051988,"mineral","alcojet_solid","64752149c71f0275b9f32ce51f6a8b34"
"S12","SFEI_01_S12_027_FRA_YLO.spa",0.58947963409448,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_028_FRA_YLO.spa",0.47527799237793,"poly(propylene)","alkyd_varnish","99900171b7e73d4c3486130c8661fdfb"
"S12","SFEI_01_S12_029_FRA_WT.spa",0.632770640152201,"organic matter","soil","b5aaa1173f1f3b88f6f00a52c7115fa1"
"S12","SFEI_01_S12_030_FRA_YLO.spa",0.611712197545769,"organic matter","soil","acd5e894bb727e14919f400baccf4daf"
"S12","SFEI_01_S12_031_FRA_YLO.spa",0.612601527738029,"mineral","brucite","e88b7d6e3b0ac567ce6e01d14fc08c58"
"S01","SFEI_01_S01_069_FRA_WHT.spa",0.877522435245943,"poly(esters/ethers/diglycidylethers/terephthalates)s","pest","2e2f0700c0ffe50a9b45ebfe3fbccfdd"
"S12","SFEI_01_S12_032_FRA_YLO.spa",0.489162794904118,"poly(esters/ethers/diglycidylethers/terephthalates)s","polybutyratadipat-terephthalat","2708f667914c18d20218d095f2595cc0"
"S12","SFEI_01_S12_033_FRA_YLO.spa",0.621723852911907,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_034_FRA_YLO.spa",0.483504455449717,"mineral","kyanite","2621e7e28161cac4401db88e10e744d5"
"S12","SFEI_01_S12_035_FRA_YLO.spa",0.461787176753068,"poly(esters/ethers/diglycidylethers/terephthalates)s","polyoxymethylene","c6c65a12e830a367ca8c760bbdc8bfc6"
"S12","SFEI_01_S12_036_FRA_WT.spa",0.885680559453955,"poly(ethylene)","pe","d98057487672854624374baad25b759b"
"S12","SFEI_01_S12_037_FRA_YLO.spa",0.555678864481357,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S12","SFEI_01_S12_038_FRA_YLO.spa",0.688260266545281,"organic matter","soil","97e248fdcf7edaa3a935fc118872377e"
"S12","SFEI_01_S12_039_FRA_YLO.spa",0.533556470110848,"poly(ethylene)","plastic","ac43e1bc0aa01d614029f42e8a08d403"
"S12","SFEI_01_S12_040_FRA_YLO.spa",0.53209417486306,"organic matter","soil","62246eae77f1f096b77c9f895c8244fe"
"S12","SFEI_01_S12_041_FRA_BLK.spa",0.709776936214674,"organic matter","fibre_urtica_dioica_l_conar_fibra","34f34dd8039cf5aa2975cef78a462fa4"
"S01","SFEI_01_S01_070_FRA_WHT.spa",0.85649443968474,"mineral","soil","09179dced01820b7c4ee749aae7f02a2"
"S12","SFEI_01_S12_042_FRA_YLO.spa",0.669239158698421,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_043_FRA_CLR.spa",0.675181537130667,"poly(ethylene)","pe","926d922884e399e96acc1cd74ba49476"
"S12","SFEI_01_S12_044_FRA_BLK.spa",0.647172486144221,"organic matter","soil","069f787897054ae9597fed1dc4aaeebb"
"S12","SFEI_01_S12_045_FRA_YLO.spa",0.589226659429855,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_046_FRA_YLO.spa",0.592936191415342,"organic matter","fibre_cocoanut","78207d4d251b45537a8e3db5c6af897a"
"S12","SFEI_01_S12_047_FRA_BLK.spa",0.856019337732177,"poly(ethylene)","pe","c9bd7a1df6d02a4160cc2e17aa89d224"
"S12","SFEI_01_S12_048_FRA_YLO.spa",0.850631619753805,"polystyrenes (polyphenylethylenes, -methylstyrene)","ps","0ba691afc0a39b44abb4eb3d2ecffba4"
"S12","SFEI_01_S12_049_FRA_BLK.spa",0.771794760408699,"organic matter","fur_yak","1d51dbbe6087a5fc4f3c1cac47f52f61"
"S12","SFEI_01_S12_050_FRA_BLK.spa",0.777663444763224,"organic matter","soil","d07082cb39f9a4475e2c440237b87085"
"S12","SFEI_01_S12_051_FRA_YLO.spa",0.601692431560162,"organic matter","soil","f0d6d0c73a32b00cd57816f90aa34b89"
"S01","SFEI_01_S01_071_FRA_WHT.spa",0.758590096416929,"poly(ethylene)","pe","22607151aa446d5c8d31e7407d093818"
"S12","SFEI_01_S12_052_FRA_YLO.spa",0.645096648472332,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_053_FRA_YLO.spa",0.617462875932468,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_054_FRA_WT.spa",0.577550844413676,"mineral","soil","8ca27d24abb4546bf17b956c2db9f70d"
"S12","SFEI_01_S12_055_FRA_YLO.spa",0.683999994765495,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_056_FRA_YLO.spa",0.608183438738344,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_057_FRA_YLO.spa",0.556691525066584,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_058_FRA_YLO.spa",0.550083119959596,"organic matter","soil","f0d6d0c73a32b00cd57816f90aa34b89"
"S12","SFEI_01_S12_059_FRA_YLO.spa",0.529217830747437,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S12","SFEI_01_S12_060_FRA_WT.spa",0.656048907006571,"mineral","soil","4146854c8c8459cb9348cbfb614e22dd"
"S12","SFEI_01_S12_061_FRA_YLO.spa",0.632314193322207,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S01","SFEI_01_S01_072_FRA_WHT.spa",0.806369101449696,"mineral","soil","09179dced01820b7c4ee749aae7f02a2"
"S12","SFEI_01_S12_062_FRA_YLO.spa",0.675098498079474,"organic matter","soil","b5aaa1173f1f3b88f6f00a52c7115fa1"
"S12","SFEI_01_S12_063_FRA_RED.spa",0.814534804140526,"polyhaloolefins (vinylhalides)","varnish","84eca0639ceba25aba9992330959336d"
"S12","SFEI_01_S12_064_FRA_YLO.spa",0.605890351754275,"organic matter","soil","acd5e894bb727e14919f400baccf4daf"
"S12","SFEI_01_S12_065_FRA_RED.spa",0.692606595810269,"organic matter","fibre_grass","6e4ff74f565a0b16a1b903396c47e04d"
"S12","SFEI_01_S12_066_FLM_BLA.spa",0.852693430401416,"organic matter","fibre_grass","53819175de66a8e77d3860a1df7a4be8"
"S12","SFEI_01_S12_067_FRA_GRN.spa",0.74503669330449,"mineral","vivianite","90f3ed2d2a0ad343a5526620d1c79444"
"S12","SFEI_01_S12_068_FRA_YLO.spa",0.540927076817733,"organic matter","soil","acd5e894bb727e14919f400baccf4daf"
"S12","SFEI_01_S12_069_FRA_YLO.spa",0.553216676197864,"mineral","alcojet_solid","64752149c71f0275b9f32ce51f6a8b34"
"S12","SFEI_01_S12_070_FRA_YLO.spa",0.519324914618715,"poly(esters/ethers/diglycidylethers/terephthalates)s","polybutyratadipat-terephthalat","2708f667914c18d20218d095f2595cc0"
"S12","SFEI_01_S12_071_FRA_YLO.spa",0.522945485457324,"organic matter","fur_yak","1d51dbbe6087a5fc4f3c1cac47f52f61"
"S01","SFEI_01_S01_073_FLM_WHT.spa",0.915912483813284,"poly(ethylene)","ldpe","06a6e5b7c8af14e53330b890b1d68ff5"
"S12","SFEI_01_S12_072_FRA_YLO.spa",0.602029941711089,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S12","SFEI_01_S12_073_FRA_WT.spa",0.812446875337387,"polyhaloolefins (vinylhalides)","polyvinyl chloride-thick film-goodfellow","f119e27cded0dd0c3cf331cf4e304e9d"
"S12","SFEI_01_S12_074_FLM_CLR.spa",0.876739941710511,"poly(ethylene)","pe","e21ef17a876c6130cc6a5a5bafd694a0"
"S12","SFEI_01_S12_075_FLM_BLK.spa",0.822588980927321,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
"S12","SFEI_01_S12_076_FLM_CLR.spa",0.869340778005608,"polyhaloolefins (vinylhalides)","pvc 7. clear food container fragment","13a9cc50d3aa1cae486fb4d4b5a36f32"
"S12","SFEI_01_S12_077_FLM_CLR.spa",0.872262978118304,"polyhaloolefins (vinylhalides)","poly vinyl chloride","c682048516f3827e9b2667fd7c1a349d"
"S12","SFEI_01_S12_078_FLM_WT_CLR.spa",0.737076572559077,"poly(ethylene)","pe","a8ab8a0e7abb1c5d6d43ae8c86263d30"
"S12","SFEI_01_S12_079_FRA_WT.spa",0.726370298736034,"poly(ethylene)","pe","2d16a894aeabe0a9fbd0429e258d98ca"
"S12","SFEI_01_S12_080_FRA_YLO.spa",0.488167228832877,"organic matter","soil","df0619bd8d791ad63ce3b3a1ff609840"
"S12","SFEI_01_S12_081_FRA_GRN.spa",0.815108893452953,"polyhaloolefins (vinylhalides)","pvc.1","27e175f5e836cbf7e62d921a26642340"
"S01","SFEI_01_S01_074_LG_FRAG1.spa",0.70816233114773,"polystyrenes (polyphenylethylenes, -methylstyrene)","ps","3bb499443bc464521864157f87ad0ba9"
"S12","SFEI_01_S12_082_FRA_YLO.spa",0.575999085300919,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S13","SFEI_01_S13_002_EMPTY.spa",0.567005827111716,"mineral","corundum__r060020-1__infrared__infrared_data_processed__1174","4af6b068fc438acf1fb2eff47094f63c"
"S13","SFEI_01_S13_003_BlueBead.spa",0.615920766245841,"poly(ethylene)","hdpe.1","9c9efc36bbf0bf770f25b5cb33105ae6"
"S13","SFEI_01_S13_004_Pet1.spa",0.871097405965281,"poly(esters/ethers/diglycidylethers/terephthalates)s","polyethylene terephthalate","14beccf92b35c3b9f6adbb0829d342b7"
"S13","SFEI_01_S13_005_FRA_BRN.spa",0.68986751020261,"mineral","soil","93d091f14fd14c94b8b5f6eab47439ad"
"S13","SFEI_01_S13_006_FRA_YLO.spa",0.660109547488696,"organic matter","soil","26ce158845e53ed0e7cce280dab4089b"
"S13","SFEI_01_S13_007_FRA_BRN.spa",0.859192169086672,"polyurethanes (isocyanates)","flourkautschuk","1f2f72bb1c6b53309689f74a4ef790b8"
"S13","SFEI_01_S13_008_THN_FRA_BLU.spa",0.820104544367674,"organic matter","fibre_cocoanut","a4baa45234e312ae719657a92fa7be9a"
"S13","SFEI_01_S13_009_FRA_PCH.spa",0.482970032453847,"mineral","limonite","bfacc95ddf63d98820e4eb8d0014bd96"
"S13","SFEI_01_S13_010_FRA_BRN.spa",0.719914806384325,"mineral","brucite","e88b7d6e3b0ac567ce6e01d14fc08c58"
"S01","SFEI_01_S01_075_LG_FLM1.spa",0.91653698724384,"poly(ethylene)","pe","b71d888eca663d64d42482885f64fbf6"
"S13","SFEI_01_S13_011_FRA_BRN.spa",0.628899872287121,"mineral","pozzolana (vizzini, catania; p. tiano)","37fa99bfe4f23b4c1ad7c9a080b43cc8"
"S13","SFEI_01_S13_012_THN_FRA_BLU.spa",0.789107665853598,"organic matter","fibre_cocoanut","a4baa45234e312ae719657a92fa7be9a"
"S13","SFEI_01_S13_013_FLM_WHT.spa",0.873489207688309,"poly(propylene)","pp","9b00bcc9d78a0f35e4d4c5f00b977921"
"S13","SFEI_01_S13_014_FRA_BRN.spa",0.913363384852385,"polyurethanes (isocyanates)","flourkautschuk","ffe87c6a91300090c7989acb8a6e2447"
"S13","SFEI_01_S13_015_FRA_GRY.spa",0.671823242493675,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","31446213b0ff0caf23340f075a61dec4"
"S13","SFEI_01_S13_016_FRA_BRN.spa",0.724127724949333,"polyurethanes (isocyanates)","flourkautschuk","ffe87c6a91300090c7989acb8a6e2447"
"S13","SFEI_01_S13_017_FRA_BRN.spa",0.704177922398351,"mineral","sand","40ddd16d085f7a4f9bc4356530517165"
"S13","SFEI_01_S13_018_FRA_WHT.spa",0.799799462917258,"mineral","montmorillonite no. 31","cb98ba9cef45060fe051134f393fd87e"
"S13","SFEI_01_S13_019_FRA_BLU.spa",0.825301203363981,"poly(ethylene)","pe","4c53fa80faacafefe969797e503e12ab"
"S13","SFEI_01_S13_020_FRA_BRN.spa",0.77149231380951,"mineral","soil","4cac6e316d26189dade4959209f62940"
"S01","SFEI_01_S01_076_FRA_WHT.spa",0.775558100221353,"mineral","soil","e1fc72bf63c2252834b79c1c5c2b2bc4"
"S13","SFEI_01_S13_021_FLM_CLR_YLO.spa",0.632325507701941,"polystyrenes (polyphenylethylenes, -methylstyrene)","eps","a4d22e098289d8352dd45d9a6fb33e27"
"S13","SFEI_01_S13_022_FRA_YLO.spa",0.561373982045425,"mineral","soil","e1fc72bf63c2252834b79c1c5c2b2bc4"
"S13","SFEI_01_S13_023_FRA_WHT.spa",0.705262672697178,"poly(acrylamide/amid)s","aramid","f36ff9e3eb1a7ec5fea2265c9312ef7e"
"S13","SFEI_01_S13_024_FRA_YLO.spa",0.542790248050088,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S13","SFEI_01_S13_025_FRA_YLO.spa",0.527125585097224,"mineral","bauxite","f66ab8a82288e85111046446e2c75da1"
"S13","SFEI_01_S13_026_FRA_BRN.spa",0.715003423406773,"poly(esters/ethers/diglycidylethers/terephthalates)s","pla","d8212803d63f6765a20f180e3055f5ab"
"S13","SFEI_01_S13_027_THN_FRA_WHT.spa",0.755968854011823,"organic matter","soil","d3283348984e7c2f2b37497abd223731"
"S13","SFEI_01_S13_028_FLM_WHT.spa",0.906737978758404,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
"S13","SFEI_01_S13_029_FRA_BRN.spa",0.732595493648669,"mineral","soil","60241b6caf0d9da751e772790c0faf1f"
"S13","SFEI_01_S13_030_FRA_BRN.spa",0.755234726352514,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","524198b2eab602d70e2ba9dd4f5efc89"
"REF_20241015112955_000.spa","REF_20241015112955_000.spa",0.502037719074947,"organic matter","coal-kbr","dd89f8436d3d9a7cd61d08c8223946fd"
"S02","SFEI_01_S02_002_EMPTY.spa",0.4405657143804,"mineral","chlorite","f968546b0b6313be457d0ca82149e10e"
"S13","SFEI_01_S13_031_FRA_BRN.spa",0.734567483459928,"poly(esters/ethers/diglycidylethers/terephthalates)s","rubber","42099d9a5f122421a5f33a3fd57b0337"
"S13","SFEI_01_S13_032_FRA_BRN.spa",0.77292736593448,"poly(esters/ethers/diglycidylethers/terephthalates)s","rubber","95fc921c81dca14f952d63af6af2b28b"
"S13","SFEI_01_S13_033_FRA_BRN.spa",0.626638902393271,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","31446213b0ff0caf23340f075a61dec4"
"S13","SFEI_01_S13_034_FRA_BRN.spa",0.67247697521862,"mineral","soil","ef68bf948d02de61cad104829523d7a2"
"S13","SFEI_01_S13_035_THN_FRA_BLU_WHT.spa",0.738322591755055,"organic matter","fibre_cocoanut","cb63b74d7e95b91b11fe94bc9df7871c"
"S13","SFEI_01_S13_036_FRA_BRN.spa",0.776254921964387,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","89a1f578da832c2341eafd5b7603f02f"
"S14","SFEI_01_S14_002_EMPTY.spa",0.409888486917471,"mineral","muscovite","4bd9f85ba066a0aebb0d798559b8f6d3"
"S14","SFEI_01_S14_003_BlueBead.spa",0.609396772347844,"poly(ethylene)","pe","2d6647b4d2ca9da7882b701649f48651"
"S14","SFEI_01_S14_004_Pet1.spa",0.922407151078559,"poly(esters/ethers/diglycidylethers/terephthalates)s","polytehylene_terephthalate","19876550b06663ceb3d35f5d095fb4fb"
"S14","SFEI_01_S14_037_FRA_ORA.spa",0.685589447695815,"poly(acrylamide/amid)s","polyamide_66","8969f3522da0dfcd1d050f9ce6dc3720"
"S02","SFEI_01_S02_003_BlueBead.spa",0.846799089774017,"poly(esters/ethers/diglycidylethers/terephthalates)s","pet","670b54c9eef0a23a390beff15c9e3b8b"
"S14","SFEI_01_S14_038_FRA_YLO.spa",0.570116233657844,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S14","SFEI_01_S14_039_FRA_WHT.spa",0.812647241614709,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","652fa7269e667cea0ff844adab46e58e"
"S14","SFEI_01_S14_040_FRA_WHT.spa",0.620702685969907,"organic matter","soil","069f787897054ae9597fed1dc4aaeebb"
"S14","SFEI_01_S14_041_FLM_WHT.spa",0.89184082119265,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
"S14","SFEI_01_S14_042_FRA_GRY.spa",0.671879139081335,"poly(esters/ethers/diglycidylethers/terephthalates)s","polylactic acid","2bd3a62171524635aa30d454f28ffad6"
"S14","SFEI_01_S14_043_FRA_WHT.spa",0.701932811648921,"mineral","soil","241d9baaa1dbfe23f4276fd8a4c19eed"
"S14","SFEI_01_S14_044_FLM_WHT.spa",0.909643941923702,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
"S14","SFEI_01_S14_045_SPH_BRN.spa",0.657408691996504,"poly(esters/ethers/diglycidylethers/terephthalates)s","(06) pet","d999193725b0de97367dd1a9a12a436f"
"S14","SFEI_01_S14_046_FRA_GRN.spa",0.560925122130057,"mineral","bauxite","379002649b4afc3b9d941828ed7416a3"
"S14","SFEI_01_S14_047_FRA_BLK.spa",0.841424265352388,"organic matter","soil","50af91f9051aceb823b135d8905fb823"
"S02","SFEI_01_S02_004_Pet1.spa",0.496515562569392,"mineral","biotite","6a213b344f56f1e3b53bde4885658c47"
"S14","SFEI_01_S14_048_FRA_WHT.spa",0.786679843017709,"polyhaloolefins (vinylhalides)","polyvinylchloride_with_plasticizer","4b7286cd9fd20ea3c47ed030cb99b7a7"
"S14","SFEI_01_S14_049_FRA_ORA.spa",0.696786291398218,"mineral","kyanite","0f49274f39a6dc2906171a78b1e7e3f1"
"S14","SFEI_01_S14_050_FRA_WHT.spa",0.917297857486694,"mineral","soil","09179dced01820b7c4ee749aae7f02a2"
"S14","SFEI_01_S14_051_FLM_WHT.spa",0.896337293937409,"poly(ethylene)","ldpe","fa7bd6449f0b5ac3e335e45f8d0595ce"
"S14","SFEI_01_S14_052_FRA_ORA.spa",0.646715701102407,"organic matter","soil","919fa57423545f75d8d64604ae7f4b04"
"S14","SFEI_01_S14_053_FLM_GRN.spa",0.832222515772049,"organic matter","probe 82, plextol d360 (kremer), dispersion in ethanol","f3463ce35c6ad501b826771a7f116d38"
"S14","SFEI_01_S14_054_FRA_YLO.spa",0.433380661021496,"organic matter","soil","4fd826f566d31756b2151f96cc5a77e6"
"S14","SFEI_01_S14_055_FLM_WHT.spa",0.924272851612429,"poly(ethylene)","pe","97f8c24c0f567a76ac4d98e3d1b6252e"
"S14","SFEI_01_S14_056_FLM_WHT.spa",0.917349281796255,"poly(ethylene)","pe","b71d888eca663d64d42482885f64fbf6"
"S14","SFEI_01_S14_057_FLM_WHT.spa",0.876965379292819,"poly(propylene)","pp","fcd30813fa07e12843cb2240d8ce0b80"
"S02","SFEI_01_S02_005_FRA_WHT.spa",0.902390729514458,"poly(esters/ethers/diglycidylethers/terephthalates)s","pet","cceebc14cd9d3f8f07d42923d787f33e"
"S14","SFEI_01_S14_058_FRA_YLO.spa",0.622160892484764,"mineral","amber","ee40aadd21078d50eb81cc7b832d25ab"
"S14","SFEI_01_S14_059_FRA_BLK.spa",0.626148440083074,"poly(acrylamide/amid)s","polyamide_66","8969f3522da0dfcd1d050f9ce6dc3720"
"S14","SFEI_01_S14_060_FRA_WHT.spa",0.58835029664906,"mineral","kyanite","ffe3ba9c23d736c5329fa8bcab41ee8f"
"S14","SFEI_01_S14_061_FLM_WHT.spa",0.89778385243492,"poly(ethylene)","ldpe","cd2739e56167132fe866effcf45b06d8"
"S14","SFEI_01_S14_062_FRA_WHT.spa",0.809368866254185,"mineral","kyanite","3f24b5a31e60d695a045a46a3923e286"
"S14","SFEI_01_S14_063_FRA_BRN.spa",0.426278193166417,"mineral","magnetite","712f8c9ca6e75305c25b9e77a3734996"
"S14","SFEI_01_S14_064_FRA_YLO.spa",0.521375516236939,"organic matter","soil","a2cf0e3abc02785ac3bda93ccf9b4443"
"S14","SFEI_01_S14_065_FRA_GRY.spa",0.633410145793988,"organic matter","soil","919fa57423545f75d8d64604ae7f4b04"
"S14","SFEI_01_S14_066_FRA_RED.spa",0.600027014391216,"mineral","soil","f536033ccb5740f132538f5808c59708"
"S14","SFEI_01_S14_067_FRA_RED.spa",0.714320312835126,"mineral","kyanite","3f24b5a31e60d695a045a46a3923e286"
"S02","SFEI_01_S02_006_SPH_GRN.spa",0.621416526458953,"mineral","amber","103bd605c773253c28b5a8eddcbbb47d"
"S14","SFEI_01_S14_068_FRA_YLO.spa",0.510968906720057,"poly(ethylene)","rubber","cd2896269eca61aaaa77475843cb5338"
"S14","SFEI_01_S14_069_FRA_CLR.spa",0.723604344669747,"mineral","glass beads, acid washed, 150-212 microns","0b8a9e8c0bec142f7199baae9595eea4"
"S14","SFEI_01_S14_070_LGFLM1_CLR.spa",0.90957043109582,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
"S14","SFEI_01_S14_071_LGFLM2_GRN.spa",0.935102214054225,"poly(propylene)","pp","1e8405c30ecff00d8a54862cb26461f6"
"S14","SFEI_01_S14_072_LGFLM3_WHT.spa",0.909659093549769,"poly(propylene)","pp","179483a3c0da458267832f2c1c32a220"
"S14","SFEI_01_S14_073_LGFLM4_WHT.spa",0.919611384859256,"poly(ethylene)","pe","4600100e94d829098e949cea732b2316"
